# my-scanner decisions v1
# src: samples/real/typescript.js
# sha256: 804f9c1b6c64568c39dd48eee88b77ba92d0b5d0f44f425bc96bcfe052824644
# tsc: 6.0.3
D regex 6603483 6603507 6603483 6603507
D regex 6603832 6603856 6603832 6603856
D tpl 6622347 6622350 6622347 6622350
D tpl 6622519 6622522 6622519 6622522
D tpl 6622601 6622604 6622601 6622604
D tpl 6622683 6622686 6622683 6622686
D tpl 6622771 6622773 6622771 6622773
D tpl 6622937 6622940 6622937 6622940
D tpl 6623024 6623027 6623024 6623027
D tpl 6623214 6623217 6623214 6623217
D tpl 6694206 6694244 6694206 6694244
D tpl 6703723 6703727 6703723 6703727
D tpl 6738421 6738424 6738421 6738424
D regex 6741790 6741794 6741790 6741794
D tpl 6745003 6745009 6745003 6745009
D tpl 6745028 6745031 6745028 6745031
D regex 6751392 6751429 6751392 6751429
D regex 6751528 6751542 6751528 6751542
D regex 6751589 6751603 6751589 6751603
D regex 6751671 6751688 6751671 6751688
D regex 6751987 6751999 6751987 6751999
D regex 6752041 6752050 6752041 6752050
D tpl 6760430 6760483 6760430 6760483
D tpl 6760702 6760749 6760702 6760749
D tpl 6792477 6792494 6792477 6792494
D tpl 6792505 6792512 6792505 6792512
D tpl 6792708 6792721 6792708 6792721
D tpl 6792740 6792743 6792740 6792743
D tpl 6803864 6803867 6803864 6803867
D tpl 6804619 6804625 6804619 6804625
D tpl 6804630 6804635 6804630 6804635
D tpl 6804642 6804645 6804642 6804645
D tpl 6804932 6804938 6804932 6804938
D tpl 6804943 6804948 6804943 6804948
D tpl 6804955 6804958 6804955 6804958
D tpl 6805260 6805266 6805260 6805266
D tpl 6805271 6805276 6805271 6805276
D tpl 6805283 6805286 6805283 6805286
D tpl 6805771 6805777 6805771 6805777
D tpl 6805782 6805787 6805782 6805787
D tpl 6805794 6805797 6805794 6805797
D tpl 6806245 6806249 6806245 6806249
D tpl 6806586 6806590 6806586 6806590
D tpl 6806917 6806921 6806917 6806921
D tpl 6807652 6807658 6807652 6807658
D tpl 6807666 6807669 6807666 6807669
D tpl 6808103 6808109 6808103 6808109
D tpl 6808117 6808122 6808117 6808122
